Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
8745501,JP TRŽNICA DOO BAČKA TOPOLA,Bačka Topola,Karađorđeva bb,80071,Bačka Topola,4799,"Ostala trgovina na malo izvan prodavnica, tezgi i pijaca    ",malo,OPŠTINA BAČKA TOPOLA,,100,12284,9400,9012,0,544,5897,876,1695,311,77,2784,0,6
20366753,RADIO BAČKI PETROVAC JP BAČKI PETROVAC,Bački Petrovac,Kolarova 4,80080,Bački Petrovac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE BAČKI PETROVAC,,100,0,0,0,0,0,0,0,0,0,0,0,0,0
8596085,BELOCRKVANSKA JEZERA,Bela Crkva,Proleterska 2,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,СО БЕЛА ЦРКВА,,100,9539,8454,8437,0,1013,3795,684,2945,7,10,961,0,8
8677409,JP BELOCRKVANSKI VODOVOD I KANALIZACIJA BELA CRKVA,Bela Crkva,Dejana Brankova 22,80098,Bela Crkva,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE BELA CRKVA,,100,50563,50273,49883,0,12460,22454,2046,12923,380,10,270,0,46
8677425,JKP BELOCRKVANSKI KOMUNALAC BELA CRKVA,Bela Crkva,Dejana Brankova 6,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BELA CRKVA,,100,28965,28881,28554,0,3295,20514,1532,3213,32,295,71,0,53
8724598,JP B C INFO BELA CRKVA,Bela Crkva,Proleterska 4,80098,Bela Crkva,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKKUPŠTINA OPŠTINA BELA CRKVA,,100,3203,3112,3112,0,103,2530,64,415,0,0,82,0,7
8807370,JATP BELA CRKVA BELA CRKVA,Bela Crkva,1. Oktobar bb,80098,Bela Crkva,4931,Gradski i prigradski kopneni prevoz putnika                 ,malo,"OPŠTINA BELA CRKVA BELA CRKVA, MILETIĆEVA 2",,100,8964,8952,8756,0,2688,4092,744,1232,161,35,11,0,9
8028362,JKP BEOČIN BEOČIN,Beočin,Desanke Maksimović 52,80101,Beočin,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA BEOČIN,,100,123953,123764,120817,0,24143,66368,13586,16720,182,2765,312,0,90
8247323,JP TOPLANA BEOČIN,Beočin,Karađorđeva bb,80101,Beočin,3530,Snabdevanje parom i klimatizacija                           ,malo,Друштвени капитал,Lokalni nivo,100,44161,44255,43845,0,26307,9383,4003,4152,25,385,0,94,10
8069565,JP KOMUNALAC BEČEJ,Bečej,LOVAČKA 5,80110,Bečej,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BEČEJ,,100,65086,64655,63792,4100,7766,41045,3395,7486,16,847,411,0,56
8069921,JP VODOKANAL BEČEJ,Bečej,DANILA KIŠA 8/a,80110,Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA BEČEJ,,100,95569,105945,102617,0,14593,43913,23028,21083,1428,1900,0,9687,64
8161534,JP TOPLANA BEČEJ,Bečej,PETROVOSELSKI PUT 3,80110,Bečej,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINE OPŠTINE BEČEJ,,100,102387,123281,104833,0,66317,25216,6453,6847,7810,10638,0,20894,21
8688613,JP STANDARD ŽABALJ,Žabalj,SVETOG NIKOLE 7,80136,Žabalj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ŽABALJ,,0,130638,130310,126267,76256,11019,21768,5663,11561,899,3144,102,0,35
8031185,EKOS,Žitište,/ /,80144,Žitište,3522,Distribucija gasovitih goriva gasovodom                     ,malo,Друштвени капитал,Lokalni nivo,100,122582,141482,130990,98078,3016,25661,982,3253,2775,7717,0,18934,43
8672741,RAZVOJ,Žitište,CARA DUŠANA 7,80144,Žitište,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINE ŽITIŠTE,,100,302433,316655,309060,0,3860,16481,1036,287683,4068,3527,0,14222,19
8049637,VODOVOD I KANALIZACIJA,Zrenjanin,Petefijeva 3,80152,Zrenjanin-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINE ZRENJANIN,,100,693476,692159,664435,0,118200,218472,59949,267814,966,26758,914,0,310
8049653,ČISTOĆA I ZELENILO,Zrenjanin,Beogradska 17,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,srednje,IZVRŠNI ODBOR SKUPŠTINE OPŠTINE ZRENJANIN,,0,371838,370424,362080,17533,41076,250926,16293,36252,3884,4460,1070,0,377
8356041,MELKOM,Melenci,Srpskih vladara 64,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA MELENCI,,100,15334,15294,15256,850,2034,6799,381,5192,38,0,36,0,18
20054042,JP RADIO ZRENJANIN ZRENJANIN,Zrenjanin,Narodne omladine 1,80152,Zrenjanin-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE ZRENJANIN,,100,23548,23213,22461,0,702,18198,527,3034,344,408,328,0,29
20489758,GRADSKA TOPLANA,Zrenjanin,Pančevačka bb,80152,Zrenjanin-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,GRAD ZRENJANIN,,,,,,,,,,,,,,,
8169101,JP RADIO TELEVIZIJA INĐIJA INĐIJA,Inđija,Vojvode Stepe 1,80179,Inđija,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,17697,17263,17260,0,761,13040,545,2914,3,0,434,0,20
8584877,KOMUNALAC,Inđija,Vojvode Stepe 20/III,80179,Inđija,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE INĐIJA,,100,181121,180736,166689,7553,44518,89410,10834,14374,4888,9159,385,0,146
8584885,VODOVOD I KANALIZACIJA,Inđija,Vojvode Stepe 48,80179,Inđija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ ИНЂИЈА,,100,153841,163175,143961,0,34863,68067,21497,19534,3592,15622,0,10176,88
8646708,JAVNO URBANISTIČKO PREDUZEĆE - U STEČAJU,Inđija,CARA DUŠANA 1,80179,Inđija,7111,Arhitektonska delatnost                                     ,malo,OPŠTINA INĐIJA,,0,3276,3310,3170,0,13,3098,43,16,34,106,0,34,4
20632348,JP INGRIN INĐIJA,Inđija,CARA DUŠANA 1,80179,Inđija,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,,,,,,,,,,,,,
8411131,KOMUNALAC,Kanjiža,Narodni Park 5,80195,Kanjiža,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA KANJIŽA,,100,75762,75524,73601,2678,7544,29367,2767,31245,95,1828,164,0,46
8020981,JP ICK,Kikinda,Generala Drapšina 20,80209,Kikinda,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,16110,16855,15537,0,1336,11175,1093,1933,43,1275,0,745,20
8036446,JAVNO PREDUZEĆE AUTOPREVOZ SA PO KIKINDA,Kikinda,Đure Jakšića 2-6,80209,Kikinda,4931,Gradski i prigradski kopneni prevoz putnika                 ,srednje,СКУПШТИНА ОПШТИНЕ КИКИНДА,,100,271280,299825,266982,889,95850,98606,27323,44314,23385,9458,0,29115,203
8037043,6.OKTOBAR,Kikinda,Iđoški put 4,80209,Kikinda,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,257706,256438,236814,0,36219,105044,47921,47630,283,19341,1007,0,135
8792739,"JP TOPLANA KIKINDA, TRG SRPSKIH DOBROVOLJACA 12",Kikinda,Miloša Velikog 48,80209,Kikinda,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,192588,188694,185635,0,129706,39702,5000,11227,939,2120,3965,0,47
8029458,JAVNO PREDUZEĆE NAŠ STAN KOVAČICA,Kovačica,Janošikova 127,80217,Kovačica,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,12038,12693,12029,0,2961,6112,655,2301,0,664,0,655,8
8077690,JKP ELAN KOVAČICA,Kovačica,Janošikova 123,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SAVET MESNE ZAJEDNICE KOVAČICA,,0,20784,20416,20285,1104,3406,9356,2527,3892,85,46,368,0,19
8128472,4. OKTOBAR,Debeljača,Trg Maršala Tita 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA DEBELJAČA,,0,13880,14557,14533,920,3419,5300,681,4213,0,24,0,677,15
8128472,,,,80217,,,,,SKUPŠTINA OPŠTINE KOVAČICA,,0,,,,,,,,,,,,,
8133662,RAD,Crepaja,Trg oslobođenja 11,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,100,10223,10342,9063,0,1746,4560,973,1784,1279,0,0,119,13
8773378,BANAT,Uzdin,Trg Oslobođenja 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,3289,3172,3131,0,645,1200,189,1097,0,41,117,0,4
8786038,PADINA,Padina,TRG OSLOBOĐENJA 9,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Општина Ковачица,,0,10425,10396,10391,0,1867,4630,1143,2751,5,0,29,0,12
20360348,RADIO-TELEVIZIJA OPŠTINE KOVAČICA,Kovačica,?anošikova 127,80217,Kovačica,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA KOVAČICA,,100,17553,17338,17338,0,1934,8016,1250,6138,0,0,215,0,15
20432799,JP POSLOVNO REKREATIVNI CENTAR RELAX KOVAČICA,Kovačica,Vinogradska 2,80217,Kovačica,9311,Delatnost sportskih objekata                                ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,,20462,21773,21773,919,5522,8267,44,7021,0,0,0,1311,21
8252050,KOVINSKI KOMUNALAC SA PO KOVIN,Kovin,Sonje Marinković 6,80225,Kovin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Друштвени капитал,Lokalni nivo,100,176026,175636,163362,3621,29661,99084,12110,18886,1622,10652,474,0,148
8646538,JP KOVIN-GAS KOVIN,Kovin,JNA 19,80225,Kovin,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE KOVIN,,0,391190,390337,369115,341216,2009,15768,3698,6424,9370,11852,906,0,22
8004790,JKP KOMUNALAC KULA,Kula,29. Novembra 4,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,81906,81827,81827,0,11685,36347,6014,27781,0,0,71,0,63
8005052,JKP RADNIK SIVAC,Sivac,M. Tita 186,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,26695,26682,26509,0,4898,14822,1422,5367,169,4,13,0,35
8005079,JKP VODOVOD CRVENKA,Crvenka,Petra Drapšina 1,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"SKUPŠTINA OPŠTINE KULA, KULA",,100,38717,38714,35192,246,6073,21623,1817,5433,181,3341,3,0,29
8136050,JP ZAVOD ZA URBANIZAM KULA-ODŽACI,Kula,Lenjinova 8,80233,Kula,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KULA,,0,23293,23283,23115,0,751,17606,762,3996,0,168,3,0,16
8136050,,,,80233,,,,,SKUPŠTINA OPŠTINE ODŽACI,,0,,,,,,,,,,,,,
20547987,JKP 8. AVGUST,Srpska Crnja,Kralja Aleksandra 60,80250,Nova Crnja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVA CRNJA,,100,,,,,,,,,,,,,
8259127,KJP KOMPRED NOVO MILOŠEVO,Novo Miloševo,Trg palih heroja 2-6,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVI BEČEJ,,0,16817,16727,16233,0,3955,8811,1095,2372,25,469,85,0,10
8285063,KOMUNALAC,Novi Bečej,Slobodana Perića 163,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,СКУПШТИНА ОПШТИНА НОВИ БЕЧЕЈ,,0,144320,144241,141322,2619,82938,34632,7949,13184,2860,59,71,0,47
8662959,JP RADIO NB NOVI BEČEJ,Novi Bečej,Maršala Tita 8,80268,Novi Bečej,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA NOVI BEČEJ,,0,2317,2979,2978,0,73,1602,366,937,1,0,0,662,6
8128260,JAVNO KOMUNALNO PREDUZEĆE 7. OKTOBAR NOVI KNEŽEVAC,Novi Kneževac,Karađorđeva 49,80276,Novi Kneževac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,JAVNO KOMUNALNO PREDUZEĆE 7.OKTOBAR NOVI KNEŽEVAC,,0,111406,111090,109606,0,66191,33635,3269,6511,491,993,366,0,64
8023182,JKP INFORMATIKA NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,6110,Kablovske telekomunikacije                                  ,srednje,GRAD NOVI SAD,,,347648,344630,336667,6770,36636,200528,8112,84621,465,7498,2917,0,154
8023182,,,,80284,,,,,Друштвени капитал,Lokalni nivo,,,,,,,,,,,,,,
8038210,NOVOSADSKA TOPLANA,Novi Sad,Vladimira Nikolića 1,80284,Novi Sad-grad,3530,Snabdevanje parom i klimatizacija                           ,veliko,"JAVNO KOMUNALNO PREDUZEĆE NOVOSADSKA TOPLANA  SA POTPUNOM ODGOVORNOŠĆU NOVI SAD, VLADIMIRA NIKOLIĆA 1",,0,4091407,4124817,3988714,0,2959271,393682,296748,339013,53876,82227,0,46996,290
8038210,,,,80284,,,,,Друштвени капитал,Lokalni nivo,0,,,,,,,,,,,,,
8038210,,,,80284,,,,,Државни капитал,Lokalni nivo,100,,,,,,,,,,,,,
8041083,VODOVOD I KANALIZACIJA,Novi Sad,Masarikova 17,80284,Novi Sad-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,Државни капитал,Lokalni nivo,100,1221679,1742135,1700760,0,207857,744779,527148,220976,6176,35199,0,521904,655
8041822,JGSP NOVI SAD,Novi Sad,Futoški put 46,80284,Novi Sad-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,NARODNI ODBOR GRADA NOVOG SADA,,100,2541831,2477743,2326327,0,732868,1313666,192125,87668,99921,51495,64065,0,1263
8042292,FRUŠKA GORA,Sremska Kamenica,Zmajev trg 1,80284,Novi Sad-grad,9104,Delatnost botaničkih i zooloških vrtova i zaštita prirodnih vrednosti,srednje,AUTONOMNA POKRAJINA VOJVODINA,,100,332761,332210,317206,871,27583,128792,31652,128308,2274,12730,621,0,162
8055432,JKP GRADSKO ZELENILO NOVI SAD,Novi Sad,BULEVAR MIHAJLA PUPINA 25,80284,Novi Sad-grad,8130,Usluge uredjenja i održavanja okoline                        ,veliko,SKUPŠTINA GRADA,,100,587476,609400,592282,11913,98282,309752,15621,156714,12993,4125,0,16730,354
8055475,JKP LISJE SA POTPUNOM ODGOVORNOŠĆU NOVI SAD,Novi Sad,Narodnog fronta 53,80284,Novi Sad-grad,9603,Pogrebne i srodne delatnosti                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,100,630909,665900,628585,24025,127172,307207,30614,139567,27258,10057,0,34991,345
8066531,JKP ČISTOĆA NOVI SAD,Novi Sad,Sentandrejski put 3,80284,Novi Sad-grad,3811,Skupljanje otpada koji nije opasan,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,1042735,1166600,1038203,0,145870,650246,101573,140514,42342,86055,0,119597,645
8073074,JKP TRŽNICA NOVI SAD,Novi Sad,Žike Popovića 4,80284,Novi Sad-grad,6820,Iznajmljivanje vlastitih ili iznajmljenih nekretnina i upravljanje njima,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,389204,373052,360616,0,12756,245619,39700,62541,274,12162,22995,0,188
8113700,JP URBANIZAM  NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,7111,Arhitektonska delatnost                                     ,srednje,RO URBIS  NOVI SAD,,0,245044,225271,212354,0,5799,177666,6904,21985,103,12814,19377,0,102
8113700,,,,80284,,,,,SKUPŠTINA GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8114854,STAN,Novi Sad,Lasla Gala 22,80284,Novi Sad-grad,4329,Ostali instalacioni radovi u gradjevinarstvu                 ,srednje,Државни капитал,Lokalni nivo,100,717867,1003421,817589,2871,140774,348452,11556,313936,131534,54298,0,285554,471
8157359,JP SPORTSKI I POSLOVNI CENTAR VOJVODINA  NOVI SAD,Novi Sad,Sutjeska 2,80284,Novi Sad-grad,9311,Delatnost sportskih objekata                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,550998,542121,538741,49,101271,363130,35332,38959,11,3369,605,0,315
8157359,,,,80284,,,,,SKUPŠTINA SAMOUPRAVNE INTERESNE ZAJEDNICE ZA FIZIČKU KULTURU GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8171963,PUT,Novi Sad,Rumenačka 150/a,80284,Novi Sad-grad,4211,Izgradnja puteva i autoputeva                               ,veliko,KOMUNALNO PREDUZEĆE VODOVOD,,0,1419511,1636451,1581566,0,303066,443607,85608,749285,51499,3386,0,226541,403
8171963,,,,80284,,,,,SKUPŠTINA GRADA NOVI SAD,,0,,,,,,,,,,,,,
8691193,JP APOLO NOVI SAD,Novi Sad,Trg Slobode 3,80284,Novi Sad-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA GRADA NOVOG SADA,,0,76652,75685,71001,0,2664,51621,3917,12799,2599,2085,967,0,69
8761809,VODE VOJVODINE,Novi Sad,Bulevar Mihajla Pupina 25,80284,Novi Sad-grad,7112,Inženjerske delatnosti i tehničko savetovanje               ,veliko,СКУПШТИНА АП ВОЈВОДИНА,,100,4377049,4336227,3649981,0,76847,500372,308796,2763966,3031,683215,14688,0,429
8762198,JP VOJVODINAŠUME PETROVARADIN,Petrovaradin,Preradovićeva 2,80284,Novi Sad-grad,210,Gajenje šuma i ostale šumarske delatnosti                   ,veliko,AUTONOMNA POKRAJINA VOJVODINA,,100,3438655,3219736,3104343,14794,445366,1475723,772027,396433,13114,102279,206286,0,1748
8831149,JKP PARKING SERVIS NOVI SAD,Novi Sad,Filipa Višnjića 47,80284,Novi Sad-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,241069,239372,221306,821,17466,131264,24626,47129,2928,15138,599,0,154
8143099,JP MLADOST OPOVO,Opovo,JNA 7,80292,Opovo,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINA OPOVO,,,38179,37906,36813,0,10613,17733,2060,6407,622,471,103,0,34
8063753,JKP USLUGA ODŽACI,Odžaci,Železnička 45,80306,Odžaci,3811,Skupljanje otpada koji nije opasan,malo,Државни капитал,Lokalni nivo,0,72497,79825,79311,1748,21968,32096,5427,18072,224,290,0,7328,66
8220441,INFORMATIVNI CENTAR,Odžaci,Jurija Gagarina 20,80306,Odžaci,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA ODŽACI,,0,7240,7214,7189,0,555,5161,302,1171,25,0,26,0,6
8006148,ATP PO PANČEVO,Pančevo,JNA 33,80314,Pančevo-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,SKUPŠTINA OPŠTINE PANČEVO,,100,537047,578670,563936,0,186751,287502,44739,44944,423,14311,0,38262,499
8077568,JKP MLADOST PANČEVO,Pančevo,Miloša Trebinjca 3,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,OPŠTINA PANČEVO,,0,95645,95520,94401,0,30615,39251,6921,17614,360,759,125,0,53
8393346,RTV PANČEVO,Pančevo,Dimitrija Tucovića 2,80314,Pančevo-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA OPOVO,,0,76164,76035,71067,0,5153,42636,3788,19490,34,4934,116,0,56
8393346,,,,80314,,,,,OPŠTINA PANČEVO,,0,,,,,,,,,,,,,
8487502,JKP VODOVOD I KANALIZACIJA PO PANČEVO,Pančevo,Oslobođenja 15,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,GRAD PANČEVO,,100,473686,596046,543042,0,63787,239054,127970,112231,143,52861,0,122119,265
8487529,HIGIJENA,Pančevo,Cara Lazara 57,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,veliko,Државни капитал,Lokalni nivo,100,398976,398090,385108,5701,45869,264310,23366,45862,5614,7368,688,0,354
8487537,ZELENILO,Pančevo,Dimitrija Tucovića 7 a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINA PANČEVO,,0,457675,457303,452157,18163,45907,260657,22699,104731,506,4640,716,0,343
8488754,JKP GREJANJE PO PANČEVO,Pančevo,Cara Dušana 7,80314,Pančevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD PANČEVO,,0,546593,603453,559195,0,390755,114925,25749,27766,9969,34289,0,38625,130
8584281,KOMBREST,Banatski Brestovac,Maršala Tita 4a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,MESNA ZAJEDNICA BANATSKI BRESTOVAC,,100,8126,7958,7958,0,1589,4085,1488,796,0,0,168,0,10
8588147,JKP DOLOVI PO DOLOVO,Dolovo,Maršala Tita 5,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE MITA VUKOSAVLJEV,,100,15899,15680,12839,0,3379,5684,569,3207,126,2715,193,0,12
8594872,JKP OMOLJICA OMOLJICA,Omoljica,Patrijarha Arsenija Čarnojevića 1,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA,,100,10280,11297,11139,0,1587,7433,969,1150,0,158,0,1023,15
8597642,JPK VOD-KOM JABUKA PO,Jabuka,Trg Borisa Kidriča 1,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"MESNA ZAJEDNICA JABUKA , TRG BORISA KIDRIČA 1",,100,20211,20188,19713,0,2638,7035,92,9948,181,294,21,0,12
8603162,GLOGONJ,Glogonj,Beogradska 7,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE GLOGONJ,,100,7691,8212,8210,0,1565,5317,544,784,2,0,0,521,11
8685029,JKP KAČAREVO KAČAREVO,Kačarevo,Maršala Tita 37,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA KAČAREVO,,100,21254,21220,20934,0,4265,11157,1219,4293,9,277,23,0,20
8271356,SAVA,Pećinci,Slobodana Bajića 5,80322,Pećinci,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE PEĆINCI,,100,40032,38741,38573,0,12517,14822,1994,9240,127,41,1162,0,20
20585439,JKP KANALIZACIJA PEĆINCI PEĆINCI,Pećinci,INDUSTRIJSKA ZONA ORAČKO POLJE bb,80322,Pećinci,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA PEĆINCI,,100,,,,,,,,,,,,,
8027021,STAMBENO,Ruma,JNA 144,80357,Ruma,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINA RUMA,,100,99543,107315,93688,0,61256,22500,2584,7348,2006,11621,0,7772,30
8099545,VODOVOD,Ruma,Orlovićeva bb,80357,Ruma,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA RUMA,,100,196845,207044,204985,0,61624,83915,27490,31956,1431,628,0,10017,145
8099553,KOMUNALAC,Ruma,Jelenačka 2,80357,Ruma,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA RUMA,,100,133552,131863,127851,4586,17252,84510,5837,15666,512,3500,410,0,143
8161259,PLAN,Ruma,27. Oktobar 7a,80357,Ruma,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINA RUMA,,0,33364,33025,32363,0,1603,23212,1637,5911,0,662,237,0,19
8161259,,,,80357,,,,,SKUPŠTINA OPŠTINE PEĆINCI,,0,,,,,,,,,,,,,
8593205,JP GAS RUMA,Ruma,JNA 136.,80357,Ruma,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE RUMA,,,496967,484263,480303,394688,6455,51881,15007,12272,37,3923,11892,0,42
8025886,ELGAS JP SENTA,Senta,Miksat Kalmana 37,80365,Senta,3522,Distribucija gasovitih goriva gasovodom                     ,malo,SKUPŠTINA OPŠTINE SENTA,,100,100027,97891,96655,0,68864,20526,1907,5358,518,718,2079,0,39
8139679,JKSP SENTA,Senta,Ilije Birčanina 2,80365,Senta,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA SENTA,,0,,,,,,,,,,,,,
8150346,SEČANJ,Sečanj,Prvomajska bb,80373,Sečanj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SEČANJ,,0,44880,46267,44399,187,9357,28654,1441,4760,385,1483,0,1387,81
8685657,?P SEČANJ sa P.O. SEČANJ,Sečanj,Partizanski put 56,80373,Sečanj,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA SEČANJ,,100,7996,7944,7910,0,222,6235,72,1381,0,34,52,0,12
8046751,VODOKANAL SOMBOR,Sombor,Belog goluba 5,80381,Sombor-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SOMBOR,,100,269299,263863,249018,0,54859,98618,33893,61648,6516,8329,4863,0,96
8046816,ČISTOĆA,Sombor,Rade Drakulića 12,80381,Sombor-grad,3811,Skupljanje otpada koji nije opasan,srednje,GRAD SOMBOR,,100,259426,258408,254110,6842,43735,155241,12861,35431,291,4007,703,0,235
8046875,URBANIZAM I ZAŠTITU SPOMENIKA KULTURE,Sombor,Venac Radomira Putnika 18,80381,Sombor-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE SOMBOR,,0,20201,20036,20031,0,701,15885,619,2826,0,5,165,0,22
8143382,JP ENERGANA,Sombor,Milete Protića 14,80381,Sombor-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE SOMBOR,,100,221264,220271,192542,0,128010,46690,3383,14459,6500,21229,993,0,44
