Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
8677425,JKP BELOCRKVANSKI KOMUNALAC BELA CRKVA,Bela Crkva,Dejana Brankova 6,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BELA CRKVA,,100,25646,25611,24265,114,2872,16420,1379,3480,672,674,27,0,55
8724598,JP B C INFO BELA CRKVA,Bela Crkva,Proleterska 4,80098,Bela Crkva,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKKUPŠTINA OPŠTINA BELA CRKVA,,100,3063,3057,3057,0,98,2173,73,713,0,0,5,0,0
8807370,JATP BELA CRKVA BELA CRKVA,Bela Crkva,1. Oktobar bb,80098,Bela Crkva,4931,Gradski i prigradski kopneni prevoz putnika                 ,malo,"OPŠTINA BELA CRKVA BELA CRKVA, MILETIĆEVA 2",,100,6390,7625,7533,0,1907,3329,407,1890,92,0,0,1235,10
8028362,JKP BEOČIN BEOČIN,Beočin,Desanke Maksimović 52,80101,Beočin,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA BEOČIN,,100,95738,96385,91578,0,17016,47542,12866,14154,704,4103,729,0,91
8247323,JP TOPLANA BEOČIN,Beočin,Karađorđeva bb,80101,Beočin,3530,Snabdevanje parom i klimatizacija                           ,malo,Друштвени капитал,Lokalni nivo,100,40870,38832,35063,0,21307,7650,3609,2497,499,3270,1649,0,10
8069565,JP KOMUNALAC BEČEJ,Bečej,LOVAČKA 5,80110,Bečej,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BEČEJ,,100,57697,57253,54387,4255,6773,35874,2362,5123,961,1905,423,0,64
8069921,JP VODOKANAL BEČEJ,Bečej,DANILA KIŠA 8/a,80110,Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA BEČEJ,,100,75920,94078,91895,0,13154,38238,22275,18228,614,1569,0,15781,66
8161534,JP TOPLANA BEČEJ,Bečej,PETROVOSELSKI PUT 3,80110,Bečej,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINE OPŠTINE BEČEJ,,100,108850,110814,94107,0,53888,23829,6928,9462,6645,10062,0,1964,26
8688613,JP STANDARD ŽABALJ,Žabalj,SVETOG NIKOLE 7,80136,Žabalj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ŽABALJ,,0,115227,112808,105122,66867,8394,17025,5476,7360,1593,6093,2419,0,37
8031185,EKOS,Žitište,/ /,80144,Žitište,3522,Distribucija gasovitih goriva gasovodom                     ,malo,Друштвени капитал,Lokalni nivo,100,121425,120742,116410,86664,3261,21346,1189,3950,2032,2300,598,0,43
8672741,RAZVOJ,Žitište,CARA DUŠANA 7,80144,Žitište,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINE ŽITIŠTE,,100,13339,37425,34810,0,3024,12350,549,18887,915,1700,0,24086,16
8049637,VODOVOD I KANALIZACIJA,Zrenjanin,Petefijeva 3,80152,Zrenjanin-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINE ZRENJANIN,,100,436389,436084,422009,0,102763,174255,31590,113401,6605,7470,5955,0,284
8049653,ČISTOĆA I ZELENILO,Zrenjanin,Beogradska 17,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,srednje,IZVRŠNI ODBOR SKUPŠTINE OPŠTINE ZRENJANIN,,0,277262,275239,267679,16363,35765,177687,8289,29575,2336,5224,1206,0,352
8356041,MELKOM,Melenci,Srpskih vladara 64,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA MELENCI,,100,15851,15850,15159,761,3130,6582,475,4211,125,566,1,0,25
20054042,JP RADIO ZRENJANIN ZRENJANIN,Zrenjanin,Narodne omladine 1,80152,Zrenjanin-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE ZRENJANIN,,100,15433,15344,15014,0,517,12757,460,1280,75,255,80,0,23
20489758,GRADSKA TOPLANA,Zrenjanin,Pančevačka bb,80152,Zrenjanin-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,GRAD ZRENJANIN,,,,,,,,,,,,,,,
8169101,JP RADIO TELEVIZIJA INĐIJA INĐIJA,Inđija,Vojvode Stepe 1,80179,Inđija,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,15981,13112,12994,0,543,10413,419,1619,118,0,2869,0,20
8584877,KOMUNALAC,Inđija,Vojvode Stepe 20/III,80179,Inđija,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE INĐIJA,,100,125955,125304,109150,6807,18531,63244,9016,11552,678,15476,651,0,121
8584885,VODOVOD I KANALIZACIJA,Inđija,Vojvode Stepe 48,80179,Inđija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ ИНЂИЈА,,100,107984,150901,106064,0,20655,52064,19973,13372,436,44401,0,43673,80
8646708,JAVNO URBANISTIČKO PREDUZEĆE - U STEČAJU,Inđija,CARA DUŠANA 1,80179,Inđija,7111,Arhitektonska delatnost                                     ,malo,OPŠTINA INĐIJA,,0,1087,5720,5706,0,208,4919,184,395,14,0,0,4633,9
20632348,JP INGRIN INĐIJA,Inđija,CARA DUŠANA 1,80179,Inđija,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,,,,,,,,,,,,,
8411131,KOMUNALAC,Kanjiža,Narodni Park 5,80195,Kanjiža,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA KANJIŽA,,100,45359,43103,42186,2760,6432,23961,1470,7563,272,645,1529,0,48
8020981,JP ICK,Kikinda,Generala Drapšina 20,80209,Kikinda,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,18959,23452,21591,0,2467,15506,1201,2417,178,1683,0,4493,28
8036446,JAVNO PREDUZEĆE AUTOPREVOZ SA PO KIKINDA,Kikinda,Đure Jakšića 2-6,80209,Kikinda,4931,Gradski i prigradski kopneni prevoz putnika                 ,srednje,СКУПШТИНА ОПШТИНЕ КИКИНДА,,100,221864,222536,217390,7126,84197,79546,10288,36233,4520,626,199,0,199
8037043,6.OKTOBAR,Kikinda,Iđoški put 4,80209,Kikinda,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,273303,272504,244854,705,35159,103814,36611,68565,1618,26032,452,0,173
8792739,"JP TOPLANA KIKINDA, TRG SRPSKIH DOBROVOLJACA 12",Kikinda,Miloša Velikog 48,80209,Kikinda,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,150184,148146,145251,0,93446,34767,4004,13034,1965,930,1971,0,49
8029458,JAVNO PREDUZEĆE NAŠ STAN KOVAČICA,Kovačica,Janošikova 127,80217,Kovačica,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,11994,12596,12544,0,2951,5448,1405,2740,1,51,0,602,10
8077690,JKP ELAN KOVAČICA,Kovačica,Janošikova 123,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SAVET MESNE ZAJEDNICE KOVAČICA,,0,18894,18781,17046,941,3533,6934,1852,3786,117,1618,109,0,17
8128472,4. OKTOBAR,Debeljača,Trg Maršala Tita 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA DEBELJAČA,,0,9530,10715,10715,1014,2678,3882,521,2620,0,0,0,2370,16
8128472,,,,,,,,,SKUPŠTINA OPŠTINE KOVAČICA,,0,,,,,,,,,,,,,
8133662,RAD,Crepaja,Trg oslobođenja 11,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,100,8486,7891,6663,0,1169,4051,576,867,0,1228,538,0,11
8773378,BANAT,Uzdin,Trg Oslobođenja 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,839,930,919,0,160,554,23,182,11,0,0,91,3
8786038,PADINA,Padina,TRG OSLOBOĐENJA 9,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Општина Ковачица,,0,10058,9575,8052,0,1394,4032,1285,1341,11,1512,483,0,11
20360348,RADIO-TELEVIZIJA OPŠTINE KOVAČICA,Kovačica,?anošikova 127,80217,Kovačica,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA KOVAČICA,,100,,,,,,,,,,,,,
20432799,JP POSLOVNO REKREATIVNI CENTAR RELAX KOVAČICA,Kovačica,Vinogradska 2,80217,Kovačica,9311,Delatnost sportskih objekata                                ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,,,,,,,,,,,,,,
8252050,KOVINSKI KOMUNALAC SA PO KOVIN,Kovin,Sonje Marinković 6,80225,Kovin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Друштвени капитал,Lokalni nivo,100,151859,151368,143861,2502,18366,71994,11640,39359,3704,3803,591,0,140
8646538,JP KOVIN-GAS KOVIN,Kovin,JNA 19,80225,Kovin,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE KOVIN,,0,271594,268492,262343,235774,3392,13149,2997,7031,4910,1239,3102,0,23
8004790,JKP KOMUNALAC KULA,Kula,29. Novembra 4,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,76789,76585,68420,0,9999,27700,5859,24862,0,8165,184,0,64
8005052,JKP RADNIK SIVAC,Sivac,M. Tita 186,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,24877,24481,19709,0,4354,9724,585,5046,201,4571,396,0,32
8005079,JKP VODOVOD CRVENKA,Crvenka,Petra Drapšina 1,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"SKUPŠTINA OPŠTINE KULA, KULA",,100,31302,31165,25021,0,3623,16748,1723,2927,70,6074,123,0,30
8136050,JP ZAVOD ZA URBANIZAM KULA-ODŽACI,Kula,Lenjinova 8,80233,Kula,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KULA,,0,20129,18075,17811,0,827,13999,489,2496,0,264,1995,0,16
8136050,,,,,,,,,SKUPŠTINA OPŠTINE ODŽACI,,0,,,,,,,,,,,,,
20547987,JKP 8. AVGUST,Srpska Crnja,Kralja Aleksandra 60,80250,Nova Crnja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVA CRNJA,,100,,,,,,,,,,,,,
8259127,KJP KOMPRED NOVO MILOŠEVO,Novo Miloševo,Trg palih heroja 2-6,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVI BEČEJ,,0,12734,12671,12352,0,2539,5380,723,3710,24,295,63,0,13
8285063,KOMUNALAC,Novi Bečej,Slobodana Perića 163,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,СКУПШТИНА ОПШТИНА НОВИ БЕЧЕЈ,,0,124414,124327,118713,2390,73204,25524,6900,10695,769,4845,259,0,51
8662959,JP RADIO NB NOVI BEČEJ,Novi Bečej,Maršala Tita 8,80268,Novi Bečej,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA NOVI BEČEJ,,0,3364,3276,3275,0,118,1727,228,1202,0,1,88,0,7
8128260,JAVNO KOMUNALNO PREDUZEĆE 7. OKTOBAR NOVI KNEŽEVAC,Novi Kneževac,Karađorđeva 49,80276,Novi Kneževac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,JAVNO KOMUNALNO PREDUZEĆE 7.OKTOBAR NOVI KNEŽEVAC,,0,101976,101010,96618,0,62487,25693,3284,5154,405,3987,1280,0,55
8023182,JKP INFORMATIKA NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,6110,Kablovske telekomunikacije                                  ,srednje,GRAD NOVI SAD,,,256594,233236,229274,15585,8391,170218,6709,28371,1364,2598,23295,0,154
8023182,,,,,,,,,Друштвени капитал,Lokalni nivo,,,,,,,,,,,,,,
8038210,NOVOSADSKA TOPLANA,Novi Sad,Vladimira Nikolića 1,80284,Novi Sad-grad,3530,Snabdevanje parom i klimatizacija                           ,veliko,"JAVNO KOMUNALNO PREDUZEĆE NOVOSADSKA TOPLANA  SA POTPUNOM ODGOVORNOŠĆU NOVI SAD, VLADIMIRA NIKOLIĆA 1",,0,3203589,3325874,3274594,0,2170693,320322,482294,301285,26094,25186,0,122106,291
8038210,,,,,,,,,Друштвени капитал,Lokalni nivo,0,,,,,,,,,,,,,
8038210,,,,,,,,,Државни капитал,Lokalni nivo,100,,,,,,,,,,,,,
8041083,VODOVOD I KANALIZACIJA,Novi Sad,Masarikova 17,80284,Novi Sad-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,Државни капитал,Lokalni nivo,100,1195723,1493790,1442356,0,168796,585198,508720,179642,7526,43908,0,299035,608
8041822,JGSP NOVI SAD,Novi Sad,Futoški put 46,80284,Novi Sad-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,NARODNI ODBOR GRADA NOVOG SADA,,100,2044781,2118742,2047832,0,657292,1153743,157370,79427,20185,50725,0,71895,1249
8042292,FRUŠKA GORA,Sremska Kamenica,Zmajev trg 1,80284,Novi Sad-grad,9104,Delatnost botaničkih i zooloških vrtova i zaštita prirodnih vrednosti,srednje,AUTONOMNA POKRAJINA VOJVODINA,,100,303584,303023,265460,836,29026,106421,15554,113623,2925,34638,645,0,217
8055432,JKP GRADSKO ZELENILO NOVI SAD,Novi Sad,BULEVAR MIHAJLA PUPINA 25,80284,Novi Sad-grad,8130,Usluge uredjenja i održavanja okoline                        ,veliko,SKUPŠTINA GRADA,,100,460218,458808,445791,8085,64540,272096,9267,91803,3786,9231,2095,0,400
8055475,JKP LISJE SA POTPUNOM ODGOVORNOŠĆU NOVI SAD,Novi Sad,Narodnog fronta 53,80284,Novi Sad-grad,9603,Pogrebne i srodne delatnosti                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,100,445476,444281,412028,30214,82538,211987,24449,62840,6820,25433,1546,0,283
8066531,JKP ČISTOĆA NOVI SAD,Novi Sad,Sentandrejski put 3,80284,Novi Sad-grad,3811,Skupljanje otpada koji nije opasan,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,1009162,1005095,879566,0,118085,560747,93826,106908,5538,119991,5185,0,608
8073074,JKP TRŽNICA NOVI SAD,Novi Sad,Žike Popovića 4,80284,Novi Sad-grad,6820,Iznajmljivanje vlastitih ili iznajmljenih nekretnina i upravljanje njima,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,326979,313487,306706,0,10690,214323,21806,59887,126,6655,11394,0,190
8113700,JP URBANIZAM  NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,7111,Arhitektonska delatnost                                     ,srednje,RO URBIS  NOVI SAD,,0,184718,183319,179997,0,6103,148660,5638,19596,905,2417,1351,0,102
8113700,,,,80284,,,,,SKUPŠTINA GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8114854,STAN,Novi Sad,Lasla Gala 22,80284,Novi Sad-grad,4329,Ostali instalacioni radovi u gradjevinarstvu                 ,srednje,Државни капитал,Lokalni nivo,100,709173,715992,699914,0,140173,276909,9435,273397,11204,4874,2242,0,422
8157359,JP SPORTSKI I POSLOVNI CENTAR VOJVODINA  NOVI SAD,Novi Sad,Sutjeska 2,80284,Novi Sad-grad,9311,Delatnost sportskih objekata                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,456753,478945,469247,87,83981,309539,35485,40155,4861,4837,0,22192,311
8157359,,,,80284,,,,,SKUPŠTINA SAMOUPRAVNE INTERESNE ZAJEDNICE ZA FIZIČKU KULTURU GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8171963,PUT,Novi Sad,Rumenačka 150/a,80284,Novi Sad-grad,4211,Izgradnja puteva i autoputeva                               ,veliko,KOMUNALNO PREDUZEĆE VODOVOD,,0,1210889,1186845,1171813,0,332257,369349,52616,417591,9438,5594,22712,0,404
8171963,,,,,,,,,SKUPŠTINA GRADA NOVI SAD,,0,,,,,,,,,,,,,
8691193,JP APOLO NOVI SAD,Novi Sad,Trg Slobode 3,80284,Novi Sad-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA GRADA NOVOG SADA,,0,68753,62758,62152,0,3354,46134,3568,9096,222,384,5995,0,75
8761809,VODE VOJVODINE,Novi Sad,Bulevar Mihajla Pupina 25,80284,Novi Sad-grad,7112,Inženjerske delatnosti i tehničko savetovanje               ,veliko,СКУПШТИНА АП ВОЈВОДИНА,,100,4219439,4152425,2778348,0,56026,362985,381665,1977672,4893,1369184,59592,0,380
8762198,JP VOJVODINAŠUME PETROVARADIN,Petrovaradin,Preradovićeva 2,80284,Novi Sad-grad,210,Gajenje šuma i ostale šumarske delatnosti                   ,veliko,AUTONOMNA POKRAJINA VOJVODINA,,100,2802857,2627126,2560516,10163,346278,1273413,564419,366243,26611,39999,167387,0,1851
8831149,JKP PARKING SERVIS NOVI SAD,Novi Sad,Filipa Višnjića 47,80284,Novi Sad-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,179207,163552,152267,0,15326,103102,11267,22572,620,10665,15230,0,132
8143099,JP MLADOST OPOVO,Opovo,JNA 7,80292,Opovo,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINA OPOVO,,,33223,33110,29364,0,10012,12390,1989,4973,384,3362,104,0,33
8063753,JKP USLUGA ODŽACI,Odžaci,Železnička 45,80306,Odžaci,3811,Skupljanje otpada koji nije opasan,malo,Државни капитал,Lokalni nivo,0,54673,60709,58224,2291,15614,25208,5012,10099,116,2369,0,6036,48
8220441,INFORMATIVNI CENTAR,Odžaci,Jurija Gagarina 20,80306,Odžaci,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA ODŽACI,,0,7162,7108,7104,0,358,4863,0,1883,4,0,49,0,12
8006148,ATP PO PANČEVO,Pančevo,JNA 33,80314,Pančevo-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,SKUPŠTINA OPŠTINE PANČEVO,,100,439562,476759,475447,0,179251,212666,46758,36772,233,1079,0,36425,514
8077568,JKP MLADOST PANČEVO,Pančevo,Miloša Trebinjca 3,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,OPŠTINA PANČEVO,,0,71366,69697,62859,0,14394,33031,5395,10039,3468,3370,1668,0,53
8393346,RTV PANČEVO,Pančevo,Dimitrija Tucovića 2,80314,Pančevo-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA OPOVO,,0,58243,58071,57173,0,4363,33328,3703,15779,35,863,155,0,56
8393346,,,,,,,,,OPŠTINA PANČEVO,,0,,,,,,,,,,,,,
8487502,JKP VODOVOD I KANALIZACIJA PO PANČEVO,Pančevo,Oslobođenja 15,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,GRAD PANČEVO,,100,496553,560573,468375,0,44924,200337,119131,103983,469,91729,0,63690,268
8487529,HIGIJENA,Pančevo,Cara Lazara 57,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,veliko,Државни капитал,Lokalni nivo,100,351013,347228,311889,12420,39773,196620,20943,42133,541,34798,2757,0,304
8487537,ZELENILO,Pančevo,Dimitrija Tucovića 7 a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINA PANČEVO,,0,387833,387299,382802,12666,37659,225115,21132,86230,150,4347,461,0,340
8488754,JKP GREJANJE PO PANČEVO,Pančevo,Cara Dušana 7,80314,Pančevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD PANČEVO,,0,466638,475099,435939,0,285425,97083,27791,25640,6948,32212,0,8461,132
8584281,KOMBREST,Banatski Brestovac,Maršala Tita 4a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,MESNA ZAJEDNICA BANATSKI BRESTOVAC,,100,4013,3975,3975,0,713,2380,354,528,0,0,38,0,7
8588147,JKP DOLOVI PO DOLOVO,Dolovo,Maršala Tita 5,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE MITA VUKOSAVLJEV,,100,9160,8955,7813,0,1531,4176,251,1855,96,1046,188,0,11
8594872,JKP OMOLJICA OMOLJICA,Omoljica,Patrijarha Arsenija Čarnojevića 1,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA,,100,9347,9332,9327,0,1601,6111,591,1024,0,5,13,0,15
8597642,JPK VOD-KOM JABUKA PO,Jabuka,Trg Borisa Kidriča 1,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"MESNA ZAJEDNICA JABUKA , TRG BORISA KIDRIČA 1",,100,,,,,,,,,,,,,
8603162,GLOGONJ,Glogonj,Beogradska 7,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE GLOGONJ,,100,6536,6195,6195,0,1287,3423,516,969,0,0,309,0,9
8685029,JKP KAČAREVO KAČAREVO,Kačarevo,Maršala Tita 37,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA KAČAREVO,,100,20291,17406,17250,0,2868,7491,1216,5675,10,146,2885,0,13
8271356,SAVA,Pećinci,Slobodana Bajića 5,80322,Pećinci,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE PEĆINCI,,100,39351,34910,34625,0,10146,8358,2641,13480,282,3,4011,0,13
20585439,JKP KANALIZACIJA PEĆINCI PEĆINCI,Pećinci,INDUSTRIJSKA ZONA ORAČKO POLJE bb,80322,Pećinci,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA PEĆINCI,,100,,,,,,,,,,,,,
8027021,STAMBENO,Ruma,JNA 144,80357,Ruma,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINA RUMA,,100,95125,87152,75731,1512,46241,17721,3547,6710,2424,8997,7973,0,29
8099545,VODOVOD,Ruma,Orlovićeva bb,80357,Ruma,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA RUMA,,100,153178,168034,164844,0,40534,68403,24991,30916,2349,841,0,17524,134
8099553,KOMUNALAC,Ruma,Jelenačka 2,80357,Ruma,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA RUMA,,100,114723,107894,103936,3403,14361,68344,4334,13494,144,3814,6654,0,138
8161259,PLAN,Ruma,27. Oktobar 7a,80357,Ruma,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINA RUMA,,0,26724,20950,20950,0,1767,10079,667,8437,0,0,5774,0,16
8161259,,,,,,,,,SKUPŠTINA OPŠTINE PEĆINCI,,0,,,,,,,,,,,,,
8593205,JP GAS RUMA,Ruma,JNA 136.,80357,Ruma,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE RUMA,,,450457,426309,415745,345221,5873,41387,12866,10398,0,10564,23123,0,43
8025886,ELGAS JP SENTA,Senta,Miksat Kalmana 37,80365,Senta,3522,Distribucija gasovitih goriva gasovodom                     ,malo,SKUPŠTINA OPŠTINE SENTA,,100,87447,87392,86580,0,60351,17090,1696,7443,83,729,55,0,43
8139679,JKSP SENTA,Senta,Ilije Birčanina 2,80365,Senta,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA SENTA,,0,,,,,,,,,,,,,
8150346,SEČANJ,Sečanj,Prvomajska bb,80373,Sečanj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SEČANJ,,0,36043,35166,30733,336,8238,15247,1499,5413,264,4169,877,0,39
8685657,?P SEČANJ sa P.O. SEČANJ,Sečanj,Partizanski put 56,80373,Sečanj,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA SEČANJ,,100,,,,,,,,,,,,,
8046751,VODOKANAL SOMBOR,Sombor,Belog goluba 5,80381,Sombor-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SOMBOR,,100,204401,201399,174890,0,32789,77705,31070,33326,157,26352,2563,0,99
8046816,ČISTOĆA,Sombor,Rade Drakulića 12,80381,Sombor-grad,3811,Skupljanje otpada koji nije opasan,srednje,GRAD SOMBOR,,100,203051,188400,177836,6535,36084,105053,8423,21741,507,10057,14165,0,237
8046875,URBANIZAM I ZAŠTITU SPOMENIKA KULTURE,Sombor,Venac Radomira Putnika 18,80381,Sombor-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE SOMBOR,,0,14204,14415,14415,0,320,12833,399,863,0,0,0,211,21
8143382,JP ENERGANA,Sombor,Milete Protića 14,80381,Sombor-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE SOMBOR,,100,180751,180241,166821,0,113250,37389,2771,13411,3399,10021,510,0,44
8189544,VODOVOD,Bezdan,Somborski put bb,80381,Sombor-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA BEZDAN,,100,7980,8080,8073,0,1009,4426,961,1677,0,7,0,100,8
20121432,PARKING SERVIS SOMBOR,Sombor,TRG CARA LAZARA 1,80381,Sombor-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,SKUPŠTINA OPŠTINA SOMBOR,,100,20198,19480,18736,0,2249,11604,524,4359,0,744,718,0,24
8067546,JKP GRADITELJ SRBOBRAN,Srbobran,Dositeja Obradovića 2,80390,Srbobran,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SRBOBRAN,,0,149400,149400,144045,2134,86261,32892,12423,10335,1442,3913,0,0,63
8234752,KOMUNALIJE,Sremska Mitrovica,Stari Šor 114,80403,Sremska Mitrovica-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE SREMSKA MITROVICA,,0,136144,133689,125776,3593,21460,74425,10085,16213,2678,5235,2209,0,163
8234779,VODOVOD,Sremska Mitrovica,Stari Šor 114,80403,Sremska Mitrovica-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,GRAD SREMSKA MITROVICA,,100,193047,212668,181752,0,45467,71083,35956,29246,873,30043,0,28392,151
