Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
17223810,VODOVOD I KANALIZACIJA,Požarevac,Jug Bogdanova 22,70947,Požarevac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE POŽAREVAC,,0,353539,342799,331253,0,41989,152229,24563,112472,5939,5607,5447,0,245
17223836,KOMUNALNE SLUŽBE,Požarevac,Jug Bogdanova 22,70947,Požarevac,3811,Skupljanje otpada koji nije opasan,srednje,Друштвени капитал,Lokalni nivo,100,196301,195157,188077,1107,23131,117299,7458,39082,1767,5313,1033,0,244
20153113,"JP RADIO POŽAREVAC, POŽAREVAC",Požarevac,Takovska 5,70947,Požarevac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA POŽAREVAC,,0,14311,13983,13920,0,644,9850,328,3098,0,63,295,0,21
20182385,PARKING SERVIS POŽAREVAC,Požarevac,VELJKA DUGOŠEVIĆA 24,70947,Požarevac,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINA POŽAREVAC,,100,19152,19091,19091,0,916,14963,982,2230,0,0,61,0,32
7239408,NAŠ DOM,Požega,Zelena pijaca 7,70955,Požega,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE POŽEGA,,0,113006,110721,97498,1141,16109,50482,7120,22646,9548,3675,633,0,112
20297972,JP TELEVIZIJA POŽEGA POŽEGA,Požega,Nikole Pašića 4,70955,Požega,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE POŽEGA,,100,,,,,,,,,,,,,
20297999,JIP RADIO POŽEGA POŽEGA,Požega,Francuska 1,70955,Požega,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE POŽEGA,,100,,,,,,,,,,,,,
6389309,MORAVICA,Preševo,OMLADINSKA 50,70963,Preševo,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE PREŠEVO,,0,24753,24867,24867,0,4901,13404,3128,3434,0,0,0,114,45
7155760,JKP USLUGA PRIBOJ PO,Priboj,Save Kovačevića bb,70971,Priboj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,64075,103113,96473,7138,9394,38527,35229,6185,267,6373,0,39049,93
7190174,JAVNO KOMUNALNO PREDUZEĆE LIM PRIJEPOLJE,Prijepolje,Branka Radičevića 30,70980,Prijepolje,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PRIJEPOLJE,,0,94444,94560,85330,4275,7947,57949,7896,7263,119,9111,0,807,131
17442350,KJP GRADSKI VODOVOD PROKUPLJE,Prokuplje,Vasilija Đurovića-Žarkog 56,70998,Prokuplje,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA PROKUPLJE,,100,139912,128934,107939,36,24387,64081,6012,13423,1983,19012,9215,0,217
20058536,TRŽNICE,Prokuplje,9. oktobra bb,70998,Prokuplje,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,malo,OPŠTINA PROKUPLJE,,100,21783,21630,21192,851,1077,16059,478,2727,128,310,143,0,52
7675216,JKP KOMUNALAC RAŽANJ,Ražanj,Partizanska 68,71005,Ražanj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"JAVNO PREDUZEĆE KOMUNALAC RAŽANJ, PARTIZANSKA 68",,100,9879,9805,9390,0,2798,5649,74,869,360,55,74,0,19
7365292,JKP RAČA RAČA,Rača,Karađorđeva 53,71013,Rača,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Државни капитал,Lokalni nivo,100,20597,22045,20563,0,5304,11648,1583,2028,599,883,0,1448,37
7176872,RAŠKA,Raška,Dušanova 2a,71021,Raška,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE RAŠKA,,100,114967,113022,101169,3494,17568,61175,12411,6521,1202,10651,1236,0,132
17034243,RADIO RAŠKA,Raška,Dušanova 6,71021,Raška,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,Скупштина општине Рашка,,100,,,,,,,,,,,,,
7618956,JKP MERMER REKOVAC,Rekovac,Kralja Petra I 46,71030,Rekovac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE REKOVAC,,100,40074,38525,36240,0,11123,15798,1952,7367,31,2254,1395,0,41
7114885,STANDARD,Jagodina,Kralja Petra I 4,71048,Jagodina-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINE JAGODINA,,100,386013,408300,384238,20368,74827,219992,19154,49897,16277,7785,0,22598,500
20079592,JP TOPLANA JAGODINA,Jagodina,Kralja Petra I 6,71048,Jagodina-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD JAGODINA,,100,,,,,,,,,,,,,
20177098,JP ZOO-VRT JAGODINA,Jagodina,Braće Dirak bb,71048,Jagodina-grad,9104,Delatnost botaničkih i zooloških vrtova i zaštita prirodnih vrednosti,malo,SKUPŠTINA OPŠTINE JAGODINA,,100,57539,57249,56350,8876,15383,19570,748,11773,0,899,235,0,50
7253931,MORAVA,Svilajnac,Svetog Save 56,71056,Svilajnac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SVILAJNAC,,100,115492,135784,112196,291,25795,58410,11028,16672,569,23019,0,12963,150
20632259,SVILAJNAC,Svilajnac,Kralja Petra Prvog 111,71056,Svilajnac,8413,Uredjenje poslovanja i doprinos uspešnijem poslovanju u oblasti ekonomije,malo,OPŠTINA SVILAJNAC,,100,,,,,,,,,,,,,
7349955,SVRLJIG,Svrljig,Radetova 27,71064,Svrljig,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SVRLJIG,,100,26813,26758,24256,0,3363,14196,2165,4532,578,1924,4,0,49
7175213,VRELA,Sjenica,/ /,71072,Sjenica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SJENICA,,100,47991,48655,44328,0,12038,23374,660,8256,768,3559,0,664,57
7704658,PEŠTERSKI VODOVOD,Karajukića Bunari,Karajukića Bunari /,71072,Sjenica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SJENICA I TUTIN,,100,860,927,907,0,64,593,245,5,0,20,0,67,2
20426454,JKP SEOSKI VODOVODI SJENICA,Sjenica,Kralja Petra I 1,71072,Sjenica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINA SJENICA,,100,,,,,,,,,,,,,
6847242,TELEVIZIJA SMEDEREVO,Smederevo,Goranska bb,71099,Smederevo-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,"OPŠTINA SMEDEREVO SMEDEREVO, OMLADINSKA 1",,0,29959,26889,25607,0,2324,16810,1285,5188,123,1159,3070,0,47
7389566,JKP KOMUNALAC SMEDEREVO,Smederevo,Đure Jakšića 1,71099,Smederevo-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA GRADA SMEDEREVO,,0,233780,250801,239478,6428,32676,165638,14158,20578,1623,9700,0,17021,401
7389574,VODOVOD SMEDEREVO,Smederevo,17. oktobra 3,71099,Smederevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SMEDEDREVO,,,228566,227658,173765,0,38035,92679,21484,21567,100,53793,1717,0,173
17218913,JAVNO PREDUZEĆE ZA USLUGE I TOPLIFIKACIJU SMEDEREVO,Smederevo,Branka Radičevića 8,71099,Smederevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,OPŠTINA SMEDEREVO,,100,223416,221985,190004,0,109772,66386,1393,12453,3460,28521,1431,0,106
6812180,JKP VODOVOD SMEDEREVSKA PALANKA,Smederevska Palanka,Karađorđeva 61,71102,Smederevska Palanka,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,0,75776,100732,82245,0,17617,41963,12170,10495,12302,6185,0,24956,95
7164297,JKP MIKULJA SMEDEREVSKA PALANKA,Smederevska Palanka,Francuska 21,71102,Smederevska Palanka,9603,Pogrebne i srodne delatnosti                                ,malo,Скупштина општине Смедеревска Паланка,,0,34420,43997,38485,0,3992,27224,3363,3906,3270,2242,0,9577,73
20448784,JKP PALANKA SERVIS SMEDEREVSKA PALANKA,Smederevska Palanka,Trg heroja 7,71102,Smederevska Palanka,6110,Kablovske telekomunikacije                                  ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,,,,,,,,,,,,,
20466987,JP PALANKA STAN SMEDEREVSKA PALANKA,Smederevska Palanka,Vuka Karadžića 58,71102,Smederevska Palanka,4110,Razrada gradjevinskih projekata                              ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,,,,,,,,,,,,,
20484942,JP TPC ŠUMA MIKULJA SMEDEREVSKA PALANKA,Smederevska Palanka,Trg heroja 7,71102,Smederevska Palanka,9329,Ostale zabavne i rekreativne delatnosti                     ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,,,,,,,,,,,,,
20603909,JP PALANKA ODRŽAVANJE SMEDEREVSKA PALANKA,Smederevska Palanka,I srpskog ustanka 109,71102,Smederevska Palanka,8121,Usluge redovnog čišćenja zgrada                             ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,,,,,,,,,,,,,
7254814,NAPREDAK,Sokobanja,Hajduk Veljkova 22,71129,Sokobanja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,85809,97788,76943,402,10961,47011,10053,8516,2655,18190,0,11979,109
6158510,VETERINARSKA STANICA SURDULICA,SURDULICA,MILOSA OBILICA BB,71137,Surdulica,162,Pomoćne delatnosti u uzgoju životinja,malo,,,,2082,4035,3926,248,270,2866,0,542,109,0,0,1953,13
7180101,VODOVOD,Surdulica,Srpskih vladara 67,71137,Surdulica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SURDULICA,,0,82140,88190,83416,1939,9340,50882,7942,13313,1,4773,0,6050,126
7156421,BIOKTOŠ,Užice,Heroja Luna 2,71145,Užice-grad,3811,Skupljanje otpada koji nije opasan,srednje,Државни капитал,Lokalni nivo,0,207367,201685,189262,4883,23781,133514,11592,15492,1956,10467,5682,0,250
7258160,VODOVOD,Užice,Heroja Luna 2,71145,Užice-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE UŽICE,,100,264052,357689,340577,0,59171,120933,123207,37266,130,16982,0,93297,201
7317743,JKP GRADSKA TOPLANA UŽICE,Užice,TRG PARTIZANA 26,71145,Užice-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE UŽICE,,100,311381,307807,285782,9531,172828,54970,23193,25260,636,21389,3781,0,87
7382685,STAN,Užice,Marije Mage Magazinović 7,71145,Užice-grad,4339,Ostali završni radovi                                       ,srednje,SKUPŠTINA OPŠTINE UŽICE,,0,84605,86608,83511,19833,8084,32871,1652,21071,451,2646,0,2003,64
20104279,JKP DUBOKO UŽICE,Užice,LJube Stojanovića 4,71145,Užice-grad,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA GRADA ČAČKA,,26.88,3597,3013,3013,0,242,2187,0,584,0,0,526,0,2
20104279,,,,,,,,,SKUPŠTINA OPŠTINE IVANJICA,,10.2,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE ARILJE,,5.7,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE BAJINA BAŠTA,,8.39,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE ČAJETINA,,4.5,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE KOSJERIĆ,,4.03,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE LUČANI,,7.09,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE POŽEGA,,9.3,,,,,,,,,,,,,
20104279,,,,,,,,,SKUPŠTINA OPŠTINE UŽICE,,23.91,,,,,,,,,,,,,
7123582,TOPOLA,Topola (varošica),MILIVOJA PETROVIĆA BLAZNAVCA 6,71153,Topola,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE TOPOLA,,100,83479,88337,83629,0,14400,34872,8368,25989,2188,2520,0,4869,79
7154780,JKSP KOMSTAN TRSTENIK,Trstenik,Živadina Apostolovića 4,71170,Trstenik,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE TRSTENIK,,0,121536,120387,113732,3101,20267,71175,9213,9976,655,6000,638,0,178
17507362,JKP ENERGETIKA TRSTENIK,Trstenik,Kruševački put bb,71170,Trstenik,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE TRSTENIK,,100,200524,213192,207598,7427,129118,49139,14717,7197,5061,533,0,12497,118
17611828,JKP STOPANJA STOPANJA,Stopanja,/ /,71170,Trstenik,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE TRSTENIK,,0,,,,,,,,,,,,,
20074922,POČEKOVINA,Počekovina,Počekovina /,71170,Trstenik,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Општина Трстеник,,100,4574,4536,4136,0,843,1545,579,1169,83,317,34,0,6
7386346,KSP GRADAC SA PO TUTIN,Tutin,Pešterska 4,71188,Tutin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE TUTIN,,100,,,,,,,,,,,,,
17579606,JKP RIBARIĆE RIBARIĆE,Ribariće,/ /,71188,Tutin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE TUTIN,,100,3167,7906,7884,0,5100,1814,324,646,22,0,0,4739,2
7175019,JKSP RAZVITAK-ĆIĆEVAC,Ćićevac,Svetog Save 2,71196,Ćićevac,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA ĆIĆEVAC,,0,16426,16935,16129,0,3505,10518,406,1700,399,407,0,509,32
6988253,JP VODOVOD I KANALIZACIJA SA PO ĆUPRIJA,Ćuprija,Grobljanska bb,71200,Ćuprija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Друштвени капитал,Lokalni nivo,100,52421,52375,48914,710,6853,33047,3824,4480,1692,1769,46,0,91
7166389,KJP USLUGA SA PO ĆUPRIJA GROBLJANSKA BB,Ćuprija,Grobljanska bb,71200,Ćuprija,3811,Skupljanje otpada koji nije opasan,srednje,Скупштина Општине Ћуприја,,100,99238,97364,72915,22580,7776,34645,2852,5062,979,23470,1874,0,118
7098499,DJUNIS,Ub,7 jula 11,71218,Ub,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE UB,,0,79216,90289,88707,0,11795,44311,22971,9630,21,1561,0,11275,99
17300806,VILIN LUG,Crna Trava,/ /,71226,Crna Trava,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE CRNA TRAVA,,0,5099,5267,5267,987,493,2412,811,564,0,0,0,168,8
7290080,ZLATIBOR,Zlatibor,Prve partizanske bolnice 7,71234,Čajetina,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,KOMUNALNA RADNA ORGANIZACIJA ZLATIBOR,,100,129194,136620,127399,0,32055,63687,13248,18409,708,8513,0,6835,120
7167610,JKP VODOVOD ČAČAK,Čačak,Kralja Petra I 8,71242,Čačak-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Деоничарски капитал,Lokalni nivo,100,352834,417219,361606,31732,128475,122174,60631,18594,6086,49527,0,65012,165
7181655,JKP KOMUNALAC ČAČAK,Čačak,Cara Lazara 33,71242,Čačak-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA GRADA ČAČKA,,100,180180,183611,165890,0,20279,111875,16070,17666,370,17351,0,3642,213
7182554,JKP GRADSKO ZELENILO ČAČAK,Čačak,Sime Sarage 71,71242,Čačak-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINE ČAČAK,,100,64123,60763,58870,3369,4634,37495,2555,10817,203,1690,2939,0,84
7298269,JP MORAVAC MRČAJEVCI,Mrčajevci,/ /,71242,Čačak-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ČAČAK,,100,40674,40431,37489,0,6785,13308,2459,14937,427,2515,197,0,23
7576382,JKP ČAČAK SA PO ČAČAK,Čačak,"SKADARSKA 1, ulaz 7, sprat III",71242,Čačak-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE ČAČAK,,0,310559,310279,286973,1220,200922,48060,12748,24023,14080,9226,253,0,75
20518898,JKP PARKING SERVIS ČAČAK,Čačak,Nikole Tesle bb,71242,Čačak-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,SKUPŠTINA GRADA ČAČKA,,100,,,,,,,,,,,,,
7119399,STAN,Šabac,Kraljice Marije 2/A,71269,Šabac-grad,4339,Ostali završni radovi                                       ,malo,SKUPŠTINA OPŠTINE ŠABAC,,0,15483,13315,12403,0,465,9125,558,2255,0,912,1934,0,12
7122403,JUP PLAN ŠABAC,Šabac,Koste Abraševića 10,71269,Šabac-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE ŠABAC,,100,37267,37220,35691,0,2088,28126,2187,3290,86,1443,4,0,30
7168667,STARI GRAD,Šabac,Vojvode Janka Stojićevića 1,71269,Šabac-grad,3811,Skupljanje otpada koji nije opasan,veliko,SKUPŠTINA OPŠTINE ŠABAC,,0,253556,253095,243959,4961,32764,171111,15413,19710,990,8146,463,0,345
7168683,VODOVOD-ŠABAC,Šabac,Oslobođenja 62,71269,Šabac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE ŠABAC,,100,243042,275610,272296,33141,40125,111061,66621,21348,394,2920,0,31949,164
7335393,JKP TOPLANA-ŠABAC ŠABAC,Šabac,Đure Jakšića 1,71269,Šabac-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD ŠABAC,,100,249309,248406,242431,0,155625,50143,20256,16407,2034,3941,784,0,78
17429299,PARKING-ŠABAC,Šabac,Partizanska 8,71269,Šabac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINAŠABAC,,0,37687,34017,33994,0,2882,14627,1980,14505,1,22,3303,0,24
17581139,"JP SPORTSKI CENTAR ŠABAC, ŠABAC",Šabac,Pocerska 1,71269,Šabac-grad,9311,Delatnost sportskih objekata                                ,malo,OPŠTINAŠABAC,,100,1340,1340,1340,0,486,675,0,179,0,0,0,0,5
20198397,JP RTV ŠABAC,Šabac,Kneza Lazara 1,71269,Šabac-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA ŠABAC,,100,27930,33711,33427,0,1892,24042,3443,4050,160,124,0,5781,50
7149581,MORAVA,Lapovo (Varošica),Ratnika solunskog fronta bb,71277,Lapovo,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,OPŠTINA LAPOVO,,100,36345,39343,38417,0,6739,20277,1880,9521,406,520,58,0,55
7343914,AERODROM NIŠ,Niš,Vazduhoplovaca 24,71315,Niš-Crveni krst,5223,Uslužne delatnosti u vazdušnom saobraćaju                   ,srednje,GRAD NIŠ,,100,182175,181728,166195,5718,19038,82208,7994,51237,15396,137,469,0,145
20550635,JKP GORICA NIŠ,Niš,TVRĐAVA bb,71315,Niš-Crveni krst,8130,Usluge uredjenja i održavanja okoline                        ,srednje,GRAD NIŠ,,100,,,,,,,,,,,,,
7319649,MEDIANA,Niš,MRAMORSKA 10,71323,Niš-Palilula,3811,Skupljanje otpada koji nije opasan,veliko,GRAD NIŠ - GRADSKA OPŠTINA CRVENI KRST,,100,1102074,1097239,1000141,21994,155519,697956,46473,78199,16532,80566,4251,0,1435
7174306,JKP TRŽNICA NIŠ,Niš,Đuke Dinić 4,71331,Niš-Mediana,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,srednje,SKUPŠTINA GADA NIŠA,,0,159580,159352,156264,0,4056,125930,9823,16455,2469,619,235,0,227
7211856,JKP NAISSUS NIŠ,Niš,Knjeginje LJubice 1/I,71331,Niš-Mediana,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,Државни капитал,Lokalni nivo,100,1141274,1138348,971963,0,198871,558106,115446,99540,27401,138984,5622,0,722
7216009,GRADSKA TOPLANA,Niš,Blagoja Parovića 3,71331,Niš-Mediana,3530,Snabdevanje parom i klimatizacija                           ,veliko,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,0,1167652,1165771,920698,0,608298,168832,72314,71254,53253,191820,3419,0,209
7261063,ZAVOD ZA URBANIZAM - NIŠ,Niš,7. Juli 6,71331,Niš-Mediana,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE NIŠ NIŠ,,100,80612,80071,78932,0,3399,62215,2351,10967,3,1136,541,0,76
7379625,NIŠSTAN,Niš,Branka Krsmanovića 1,71331,Niš-Mediana,4391,Krovni radovi                                               ,srednje,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,146970,159765,157978,2158,14596,105229,2054,33941,427,1360,0,12800,173
17263838,GRADSKA STAMBENA AGENCIJA,Niš,Generala Milojka Lešjanina 41-a,71331,Niš-Mediana,6499,"Ostale nepomenute finansijske usluge, osim osiguranja i penzijskih fondova",malo,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,20714,27683,24409,0,851,17081,788,5689,749,2525,0,6963,15
17427458,JP NTV NIŠ,Niš,Vojvode Mišića 50/I,71331,Niš-Mediana,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,СКУПШТИНА ГРАДА НИША,,100,52326,57315,57179,0,2069,47460,1873,5777,136,0,0,4989,99
20116803,JKP OBJEDINJENA NAPLATA NIŠ,Niš,Nade Tomić 7,71331,Niš-Mediana,6311,"Obrada podataka, hosting i sl.",srednje,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,,,,,,,,,,,,,
20192542,JKP PARKING SERVIS NIŠ,Niš,Trg Kralja Milana 9,71331,Niš-Mediana,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,72848,65323,55027,0,7627,35928,2458,9014,989,9307,7401,0,46
8137005,STANDARD,Ada,8. OKTOBAR 1,80012,Ada,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINE ADA,,100,135096,134896,132051,0,54398,42495,5307,29851,2176,669,2290,0,60
8681350,ADICA JP ADA,Ada,Maršala Tita 43,80012,Ada,9311,Delatnost sportskih objekata                                ,malo,Државни капитал,Lokalni nivo,0,12189,11299,10817,1062,2179,4873,815,1888,60,422,886,0,9
8681350,,,,,,,,,Друштвени капитал,Lokalni nivo,0,,,,,,,,,,,,,
8137838,UNIVERZAL,Alibunar,JNA 14,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,100,57322,57293,50196,1232,2724,16254,1570,28416,4109,2988,26,0,30
8163685,USLUGA,Banatski Karlovac,Žarka Zrenjanina 5-7,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,0,27814,27217,27101,798,5443,12526,488,7846,116,0,537,0,23
8432350,BUNAR,Vladimirovac,Cara Lazara 76,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA VLADIMIROVAC,,0,7359,7173,6990,277,1312,4201,0,1200,183,0,167,0,8
20567252,JATP ALIBUNAR ALIBUNAR,Alibunar,TRG SLOBODE 15,80039,Alibunar,4931,Gradski i prigradski kopneni prevoz putnika                 ,malo,SKUPŠTINA OPŠTINE ALIBUNAR,,100,,,,,,,,,,,,,
20644419,JKP SEVER ILANDŽA ILANDŽA,Ilandža,Svetog Save 2,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ALIBUNAR,,100,,,,,,,,,,,,,
8023263,NAŠ DOM,Apatin,Železnička 4,80047,Apatin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE APATIN,,100,148808,145619,139794,3120,37267,47785,7108,44514,1386,4439,3008,0,68
8012644,JKP TVRĐAVA BAČ,Bač,Maršala Tita 73,80055,Bač,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE BAČ,,0,70031,69448,66232,3015,13905,29424,6968,12920,830,2386,502,0,77
8081255,JKP KOMUNALPROJEKT BAČKA PALANKA,Bačka Palanka,Trg bratstva i jedinstva 40,80063,Bačka Palanka,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE BAČKA PALANKA,,100,249286,256007,248386,4183,41713,118731,44591,39168,13,7608,0,6763,197
8674809,JP TELEVIZIJA BAČKA PALANKA,Bačka Palanka,Žarka Zrenjanina 74,80063,Bačka Palanka,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA BAČKA PALANKA,,100,9754,11382,11340,0,768,8150,1148,1274,0,42,0,1628,17
8779384,JIP RADIO BAP BAČKA PALANKA,Bačka Palanka,Žarka Zrenjanina 74/4,80063,Bačka Palanka,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE BAČKA PALANKA,,0,12233,10768,10602,0,418,8837,165,1182,0,166,1443,0,15
8032874,KOMGRAD,Bačka Topola,Matije Korvina 18,80071,Bačka Topola,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE BAČKA TOPOLA,,100,103214,99830,98168,759,22257,48180,9120,17852,577,1085,3204,0,71
8744360,JIP BAČKA TOPOLA,Bačka Topola,Dunavska 8/3,80071,Bačka Topola,6010,Emitovanje radio-programa                                   ,malo,POKRAJINSKI SEKRETARIJAT ZA INFORMACIJE,,25.45,11219,11202,11095,0,756,7390,678,2271,0,107,14,0,11
8744360,,,,,,,,,SKUPŠTINA OPŠTINE BAČKA TOPOLA,,74.55,,,,,,,,,,,,,
8745501,JP TRŽNICA DOO BAČKA TOPOLA,Bačka Topola,Karađorđeva bb,80071,Bačka Topola,4799,"Ostala trgovina na malo izvan prodavnica, tezgi i pijaca    ",malo,OPŠTINA BAČKA TOPOLA,,100,11497,8339,8229,0,612,5358,810,1449,15,95,3062,0,6
