Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
7832699,RNJP PARAĆIN - PARAĆIN,Paraćin,Nikole Pašića bb,70904,Paraćin,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINA PARAĆIN,,100,14193,14207,14025,0,937,11174,479,1435,3,179,0,14,20
7160658,IZVOR,Petrovac,Bate Bulića bb,70912,Petrovac na Mlavi,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ - ПЕТРОВАЦ НА МЛАВИ,,100,118465,111793,111134,2521,31297,60082,6630,10604,339,320,6451,0,105
7131500,JP KOMUNALAC PIROT,Pirot,Vojvode Mišića 50,70939,Pirot,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE PIROT,,100,145415,144426,130539,1054,17831,97664,4125,9865,3425,10462,929,0,172
7131518,VODOVOD I KANALIZACIJA,Pirot,Vojvode Mišića bb,70939,Pirot,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PIROT,,100,167118,167089,157233,0,31237,85271,10501,30224,2636,7220,248,0,117
7295871,GRADSKA TOPLANA PIROT,Pirot,Srpskih vladara 77,70939,Pirot,3530,Snabdevanje parom i klimatizacija                           ,malo,OPŠTINA PIROT,,100,186316,182428,168768,0,119203,25497,6114,17954,13552,108,1694,0,34
20156813,JP RADIO PIROT PIROT,Pirot,Trg pirotskih oslobodilaca 30,70939,Pirot,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA PIROT,,100,6699,6672,6651,0,291,5601,180,579,21,0,22,0,11
20290307,PARKING SERVIS PIROT,Pirot,Lava Tolstoja bb,70939,Pirot,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINA PIROT,,100,20810,20783,18321,0,2029,11968,919,3405,22,2440,18,0,23
7351682,TOPLIFIKACIJA,Požarevac,Trg Radomira Vujovića 2,70947,Požarevac,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE POŽAREVAC,,100,295377,293646,261347,0,91242,95381,55344,19380,5644,26655,3382,0,87
17210050,LJUBIČEVO,Požarevac,LJubičevo bb,70947,Požarevac,162,Pomoćne delatnosti u uzgoju životinja,malo,SKUPŠTINA OPŠTINE POŽAREVAC,,,31213,30619,30156,0,9884,13449,1492,5331,137,326,594,0,35
17223810,VODOVOD I KANALIZACIJA,Požarevac,Jug Bogdanova 22,70947,Požarevac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE POŽAREVAC,,0,353163,347006,325025,0,58585,186940,30074,49426,2965,19016,5664,0,242
17223836,KOMUNALNE SLUŽBE,Požarevac,Jug Bogdanova 22,70947,Požarevac,3811,Skupljanje otpada koji nije opasan,srednje,Друштвени капитал,Lokalni nivo,100,254271,251473,218068,595,26433,136235,11950,42855,1212,32193,2659,0,238
20153113,"JP RADIO POŽAREVAC, POŽAREVAC",Požarevac,Takovska 5,70947,Požarevac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA POŽAREVAC,,0,15306,15203,15108,0,798,11631,354,2325,13,82,93,0,20
20182385,PARKING SERVIS POŽAREVAC,Požarevac,VELJKA DUGOŠEVIĆA 24,70947,Požarevac,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINA POŽAREVAC,,100,39457,36615,34020,0,3566,20990,1423,8041,3,2592,2754,0,35
7239408,NAŠ DOM,Požega,Zelena pijaca 7,70955,Požega,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE POŽEGA,,0,141471,140972,130668,242,27702,63162,7625,31937,5911,4393,2121,0,106
20297972,JP TELEVIZIJA POŽEGA POŽEGA,Požega,Nikole Pašića 4,70955,Požega,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE POŽEGA,,100,14353,14992,14337,0,133,11237,651,2316,230,425,0,639,21
20297999,JIP RADIO POŽEGA POŽEGA,Požega,Francuska 1,70955,Požega,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE POŽEGA,,100,4303,4588,4580,0,86,3739,83,672,8,0,0,285,5
6389309,MORAVICA,Preševo,OMLADINSKA 50,70963,Preševo,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE PREŠEVO,,0,46136,49639,45055,0,8585,28737,2255,5478,1013,3571,0,3503,50
7155760,JKP USLUGA PRIBOJ PO,Priboj,Save Kovačevića bb,70971,Priboj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,86417,123089,119728,8995,9996,59686,34791,6260,232,3129,0,36856,93
7190174,JAVNO KOMUNALNO PREDUZEĆE LIM PRIJEPOLJE,Prijepolje,Branka Radičevića 30,70980,Prijepolje,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE PRIJEPOLJE,,0,110097,103310,93994,4029,10757,65972,6893,6343,49,9267,3309,0,125
17442350,KJP GRADSKI VODOVOD PROKUPLJE,Prokuplje,Vasilija Đurovića-Žarkog 56,70998,Prokuplje,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA PROKUPLJE,,100,126068,125616,117291,64,22007,76817,9613,8790,8216,109,1051,0,226
20058536,TRŽNICE,Prokuplje,9. oktobra bb,70998,Prokuplje,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,malo,OPŠTINA PROKUPLJE,,100,26334,26260,25649,1228,1180,20531,288,2422,476,135,61,0,51
7675216,JKP KOMUNALAC RAŽANJ,Ražanj,Partizanska 68,71005,Ražanj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"JAVNO PREDUZEĆE KOMUNALAC RAŽANJ, PARTIZANSKA 68",,100,11992,11858,11388,288,3304,6397,57,1342,447,23,134,0,18
7365292,JKP RAČA RAČA,Rača,Karađorđeva 53,71013,Rača,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Државни капитал,Lokalni nivo,100,16954,21485,20449,631,4643,11085,1546,2544,581,455,0,4531,27
7176872,RAŠKA,Raška,Dušanova 2a,71021,Raška,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE RAŠKA,,100,143361,151094,129631,1300,25669,86885,7781,7996,2223,19240,0,7789,135
17034243,RADIO RAŠKA,Raška,Dušanova 6,71021,Raška,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,Скупштина општине Рашка,,100,26659,26865,26864,0,586,22466,787,3025,1,0,0,206,41
7618956,JKP MERMER REKOVAC,Rekovac,Kralja Petra I 46,71030,Rekovac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE REKOVAC,,100,19810,37885,35187,101,7498,21140,2233,4215,1057,1641,0,18075,45
7114885,STANDARD,Jagodina,Kralja Petra I 4,71048,Jagodina-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINE JAGODINA,,100,348923,521295,448585,7571,70907,300757,23514,45836,42324,30386,0,173350,538
20079592,JP TOPLANA JAGODINA,Jagodina,Kralja Petra I 6,71048,Jagodina-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD JAGODINA,,100,301606,316218,300631,0,219208,63951,2798,14674,10137,5450,0,14680,83
20177098,JP ZOO-VRT JAGODINA,Jagodina,Braće Dirak bb,71048,Jagodina-grad,9104,Delatnost botaničkih i zooloških vrtova i zaštita prirodnih vrednosti,malo,SKUPŠTINA OPŠTINE JAGODINA,,100,76528,88927,87042,10882,26374,37579,634,11573,1187,698,0,12397,61
7253931,MORAVA,Svilajnac,Svetog Save 56,71056,Svilajnac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SVILAJNAC,,100,191539,212822,200417,667,65503,78806,10687,44754,3109,9296,0,20948,157
20632259,SVILAJNAC,Svilajnac,Kralja Petra Prvog 111,71056,Svilajnac,8413,Uredjenje poslovanja i doprinos uspešnijem poslovanju u oblasti ekonomije,malo,OPŠTINA SVILAJNAC,,100,,,,,,,,,,,,,
7349955,SVRLJIG,Svrljig,Radetova 27,71064,Svrljig,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SVRLJIG,,100,33420,33552,32199,0,5589,19911,1715,4984,900,453,0,132,48
7175213,VRELA,Sjenica,/ /,71072,Sjenica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SJENICA,,100,68128,71989,59291,0,17548,35339,514,5890,6217,6481,0,3861,59
7704658,PEŠTERSKI VODOVOD,Karajukića Bunari,Karajukića Bunari /,71072,Sjenica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SJENICA I TUTIN,,100,1,1,1,0,0,0,0,1,0,0,0,0,0
20426454,JKP SEOSKI VODOVODI SJENICA,Sjenica,Kralja Petra I 1,71072,Sjenica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINA SJENICA,,100,2475,2263,2263,0,289,1801,0,173,0,0,212,0,1
6847242,TELEVIZIJA SMEDEREVO,Smederevo,Goranska bb,71099,Smederevo-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,"OPŠTINA SMEDEREVO SMEDEREVO, OMLADINSKA 1",,0,31039,26997,25010,0,2025,16609,1461,4915,1027,960,3921,0,40
7389566,JKP KOMUNALAC SMEDEREVO,Smederevo,Đure Jakšića 1,71099,Smederevo-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA GRADA SMEDEREVO,,0,306824,313051,300658,7884,40771,213939,18065,19999,1493,10900,0,6227,407
7389574,VODOVOD SMEDEREVO,Smederevo,17. oktobra 3,71099,Smederevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SMEDEDREVO,,,254897,257847,216668,0,48994,118154,23941,25579,1890,39289,378,0,187
17218913,JAVNO PREDUZEĆE ZA USLUGE I TOPLIFIKACIJU SMEDEREVO,Smederevo,Branka Radičevića 8,71099,Smederevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,OPŠTINA SMEDEREVO,,100,295573,293206,244567,0,136042,94216,2172,12137,18822,29817,2367,0,120
6812180,JKP VODOVOD SMEDEREVSKA PALANKA,Smederevska Palanka,Karađorđeva 61,71102,Smederevska Palanka,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,0,90945,115102,94465,0,23819,47289,12594,10763,15089,5548,0,24157,98
7164297,JKP MIKULJA SMEDEREVSKA PALANKA,Smederevska Palanka,Francuska 21,71102,Smederevska Palanka,9603,Pogrebne i srodne delatnosti                                ,malo,Скупштина општине Смедеревска Паланка,,0,56492,65599,58295,0,10295,35536,2334,10130,4944,2360,0,9107,76
20448784,JKP PALANKA SERVIS SMEDEREVSKA PALANKA,Smederevska Palanka,Trg heroja 7,71102,Smederevska Palanka,6110,Kablovske telekomunikacije                                  ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,10486,10484,10484,0,306,9773,31,374,0,0,2,0,19
20466987,JP PALANKA STAN SMEDEREVSKA PALANKA,Smederevska Palanka,Vuka Karadžića 58,71102,Smederevska Palanka,4110,Razrada gradjevinskih projekata                              ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,23948,23487,23288,542,2324,19267,204,951,0,199,452,0,36
20484942,JP TPC ŠUMA MIKULJA SMEDEREVSKA PALANKA,Smederevska Palanka,Trg heroja 7,71102,Smederevska Palanka,9329,Ostale zabavne i rekreativne delatnosti                     ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,,,,,,,,,,,,,
20603909,JP PALANKA ODRŽAVANJE SMEDEREVSKA PALANKA,Smederevska Palanka,I srpskog ustanka 109,71102,Smederevska Palanka,8121,Usluge redovnog čišćenja zgrada                             ,malo,SKUPŠTINA OPŠTINE SMEDEREVSKA PALANKA,,100,,,,,,,,,,,,,
7254814,NAPREDAK,Sokobanja,Hajduk Veljkova 22,71129,Sokobanja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,100411,112079,99097,80,14548,55908,11112,17449,2163,10819,0,11668,108
6158510,VETERINARSKA STANICA SURDULICA,SURDULICA,MILOSA OBILICA BB,71137,Surdulica,162,Pomoćne delatnosti u uzgoju životinja,malo,,,,2432,2430,2308,584,365,937,41,381,0,122,2,0,11
7180101,VODOVOD,Surdulica,Srpskih vladara 67,71137,Surdulica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SURDULICA,,0,99232,98497,93721,573,9193,55422,9402,19131,157,4619,735,0,117
7156421,BIOKTOŠ,Užice,Heroja Luna 2,71145,Užice-grad,3811,Skupljanje otpada koji nije opasan,srednje,Државни капитал,Lokalni nivo,0,277763,273097,250818,7548,31172,172363,17539,22196,8129,14150,5374,0,261
7258160,VODOVOD,Užice,Heroja Luna 2,71145,Užice-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE UŽICE,,100,306741,395433,377123,0,57881,145858,125385,47999,172,18138,0,89154,195
7317743,JKP GRADSKA TOPLANA UŽICE,Užice,TRG PARTIZANA 26,71145,Užice-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE UŽICE,,100,435827,431049,377321,14973,206416,68154,64973,22805,2690,51038,4616,0,86
7382685,STAN,Užice,Marije Mage Magazinović 7,71145,Užice-grad,4339,Ostali završni radovi                                       ,srednje,SKUPŠTINA OPŠTINE UŽICE,,0,78613,79570,78932,0,10380,42301,1385,24866,115,523,0,957,63
20104279,JKP DUBOKO UŽICE,Užice,LJube Stojanovića 4,71145,Užice-grad,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA GRADA ČAČKA,,26.88,9257,16873,14316,0,771,10243,675,2627,2414,143,0,7616,10
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE IVANJICA,,10.2,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE ARILJE,,5.7,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE BAJINA BAŠTA,,8.39,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE ČAJETINA,,4.5,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE KOSJERIĆ,,4.03,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE LUČANI,,7.09,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE POŽEGA,,9.3,,,,,,,,,,,,,
20104279,,,,71145,,,,,SKUPŠTINA OPŠTINE UŽICE,,23.91,,,,,,,,,,,,,
7123582,TOPOLA,Topola (varošica),MILIVOJA PETROVIĆA BLAZNAVCA 6,71153,Topola,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE TOPOLA,,100,100843,106299,98856,0,20335,41072,6579,30870,3474,3969,0,5738,80
7154780,JKSP KOMSTAN TRSTENIK,Trstenik,Živadina Apostolovića 4,71170,Trstenik,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE TRSTENIK,,0,164122,163493,155232,7267,27386,87200,12866,20513,1874,6387,629,0,179
17507362,JKP ENERGETIKA TRSTENIK,Trstenik,Kruševački put bb,71170,Trstenik,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE TRSTENIK,,100,200519,254655,238023,633,149423,57516,15862,14589,15178,1454,0,53802,116
17611828,JKP STOPANJA STOPANJA,Stopanja,/ /,71170,Trstenik,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE TRSTENIK,,0,2059,5488,5146,130,283,2689,45,1999,149,193,0,3429,7
20074922,POČEKOVINA,Počekovina,Počekovina /,71170,Trstenik,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Општина Трстеник,,100,7552,7424,6144,8,1540,2759,571,1266,243,1037,89,0,6
7386346,KSP GRADAC SA PO TUTIN,Tutin,Pešterska 4,71188,Tutin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE TUTIN,,100,,,,,,,,,,,,,
17579606,JKP RIBARIĆE RIBARIĆE,Ribariće,/ /,71188,Tutin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE TUTIN,,100,1514,1926,1917,0,359,922,0,636,9,0,0,412,4
7175019,JKSP RAZVITAK-ĆIĆEVAC,Ćićevac,Svetog Save 2,71196,Ćićevac,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA ĆIĆEVAC,,0,22742,25614,25036,11,4145,17692,694,2494,454,124,0,2872,35
6988253,JP VODOVOD I KANALIZACIJA SA PO ĆUPRIJA,Ćuprija,Grobljanska bb,71200,Ćuprija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Друштвени капитал,Lokalni nivo,100,64962,64829,62734,1138,8789,38914,4504,9389,1600,495,27,0,90
7166389,KJP USLUGA SA PO ĆUPRIJA GROBLJANSKA BB,Ćuprija,Grobljanska bb,71200,Ćuprija,3811,Skupljanje otpada koji nije opasan,srednje,Скупштина Општине Ћуприја,,100,94737,96813,89496,0,14690,64131,3002,7673,2476,4841,22647,0,146
7098499,DJUNIS,Ub,7 jula 11,71218,Ub,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE UB,,0,90160,109656,107595,0,15157,57346,25556,9536,99,1962,0,20268,99
17300806,VILIN LUG,Crna Trava,/ /,71226,Crna Trava,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE CRNA TRAVA,,0,7019,7326,6890,778,422,4387,531,772,0,436,0,307,13
7290080,ZLATIBOR,Zlatibor,Prve partizanske bolnice 7,71234,Čajetina,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,KOMUNALNA RADNA ORGANIZACIJA ZLATIBOR,,100,159148,172118,165209,0,45994,88697,15239,15279,516,6393,0,12595,127
7167610,JKP VODOVOD ČAČAK,Čačak,Kralja Petra I 8,71242,Čačak-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Деоничарски капитал,Lokalni nivo,100,354617,422383,367266,176,130512,148305,64247,24026,4906,50211,0,67562,175
7181655,JKP KOMUNALAC ČAČAK,Čačak,Cara Lazara 33,71242,Čačak-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA GRADA ČAČKA,,100,227219,230504,217683,0,30708,143172,18893,24910,992,11829,0,2646,243
7182554,JKP GRADSKO ZELENILO ČAČAK,Čačak,Sime Sarage 71,71242,Čačak-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINE ČAČAK,,100,69308,67703,63615,3145,5964,44014,2696,7796,4,4084,1526,0,80
7298269,JP MORAVAC MRČAJEVCI,Mrčajevci,/ /,71242,Čačak-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ČAČAK,,100,23084,32933,31936,0,7123,18421,2611,3781,2,995,0,9868,23
7576382,JKP ČAČAK SA PO ČAČAK,Čačak,"SKADARSKA 1, ulaz 7, sprat III",71242,Čačak-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,SKUPŠTINA OPŠTINE ČAČAK,,0,407939,422875,384978,3134,279693,60589,18658,22904,20218,17679,0,16238,76
20518898,JKP PARKING SERVIS ČAČAK,Čačak,Nikole Tesle bb,71242,Čačak-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,SKUPŠTINA GRADA ČAČKA,,100,22295,22259,22256,0,782,10478,0,10996,3,0,32,0,19
7119399,STAN,Šabac,Kraljice Marije 2/A,71269,Šabac-grad,4339,Ostali završni radovi                                       ,malo,SKUPŠTINA OPŠTINE ŠABAC,,0,19485,19405,19387,0,1227,11985,625,5550,1,17,76,0,14
7122403,JUP PLAN ŠABAC,Šabac,Koste Abraševića 10,71269,Šabac-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE ŠABAC,,100,41141,40782,40485,0,2126,31796,1727,4836,195,102,557,0,31
7168667,STARI GRAD,Šabac,Vojvode Janka Stojićevića 1,71269,Šabac-grad,3811,Skupljanje otpada koji nije opasan,veliko,SKUPŠTINA OPŠTINE ŠABAC,,0,307536,307275,291771,4348,36188,202872,21037,27326,2731,12773,244,0,337
7168683,VODOVOD-ŠABAC,Šabac,Oslobođenja 62,71269,Šabac-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE ŠABAC,,100,383248,413819,397488,39392,65701,140757,73627,78011,322,16009,0,29283,165
7335393,JKP TOPLANA-ŠABAC ŠABAC,Šabac,Đure Jakšića 1,71269,Šabac-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD ŠABAC,,100,369168,376326,355517,0,260168,60714,19872,14763,18489,2320,0,8912,75
17429299,PARKING-ŠABAC,Šabac,Partizanska 8,71269,Šabac-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,OPŠTINAŠABAC,,0,42826,34854,34593,0,3650,18560,2417,9966,2,259,7306,0,27
17581139,"JP SPORTSKI CENTAR ŠABAC, ŠABAC",Šabac,Pocerska 1,71269,Šabac-grad,9311,Delatnost sportskih objekata                                ,malo,OPŠTINAŠABAC,,100,10714,11022,10480,0,1985,3598,560,4337,48,494,0,308,5
20198397,JP RTV ŠABAC,Šabac,Kneza Lazara 1,71269,Šabac-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA ŠABAC,,100,38176,42356,41836,0,4260,28882,2607,6087,44,476,0,4180,49
7149581,MORAVA,Lapovo (Varošica),Ratnika solunskog fronta bb,71277,Lapovo,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,OPŠTINA LAPOVO,,100,61016,61085,57809,0,10550,28923,2302,16034,290,2986,229,0,47
7343914,AERODROM NIŠ,Niš,Vazduhoplovaca 24,71315,Niš-Crveni krst,5223,Uslužne delatnosti u vazdušnom saobraćaju                   ,srednje,GRAD NIŠ,,100,224497,220292,185332,4573,35268,95485,26117,23889,32662,2298,3632,0,171
20550635,JKP GORICA NIŠ,Niš,TVRĐAVA bb,71315,Niš-Crveni krst,8130,Usluge uredjenja i održavanja okoline                        ,srednje,GRAD NIŠ,,100,223277,223143,220222,10866,40784,146144,4958,17470,1395,1526,205,0,490
7319649,MEDIANA,Niš,MRAMORSKA 10,71323,Niš-Palilula,3811,Skupljanje otpada koji nije opasan,veliko,GRAD NIŠ - GRADSKA OPŠTINA CRVENI KRST,,100,974852,1020712,911320,12603,114820,643187,50587,90123,25040,84352,0,45715,1105
7174306,JKP TRŽNICA NIŠ,Niš,Đuke Dinić 4,71331,Niš-Mediana,4789,Trgovina na malo ostalom robom na tezgama i pijacama        ,srednje,SKUPŠTINA GADA NIŠA,,0,164811,177258,167920,0,4337,139077,7696,16810,3191,6147,0,12524,226
7211856,JKP NAISSUS NIŠ,Niš,Knjeginje LJubice 1/I,71331,Niš-Mediana,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,Државни капитал,Lokalni nivo,100,1085415,1184344,996158,0,127531,595846,139765,133016,28470,159716,0,98929,730
7216009,GRADSKA TOPLANA,Niš,Blagoja Parovića 3,71331,Niš-Mediana,3530,Snabdevanje parom i klimatizacija                           ,veliko,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,0,1496546,1634541,1307794,0,940183,216340,61391,89880,106885,219862,0,137182,230
7261063,ZAVOD ZA URBANIZAM - NIŠ,Niš,7. Juli 6,71331,Niš-Mediana,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE NIŠ NIŠ,,100,93002,92890,91662,0,4246,76407,1128,9881,65,1163,112,0,75
7379625,NIŠSTAN,Niš,Branka Krsmanovića 1,71331,Niš-Mediana,4391,Krovni radovi                                               ,srednje,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,274254,311657,277045,94511,17825,120862,1975,41872,729,33883,0,37327,173
17263838,GRADSKA STAMBENA AGENCIJA,Niš,Generala Milojka Lešjanina 41-a,71331,Niš-Mediana,6499,"Ostale nepomenute finansijske usluge, osim osiguranja i penzijskih fondova",malo,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,199155,196706,160767,54733,1590,18471,10951,75022,506,35433,2204,0,15
17427458,JP NTV NIŠ,Niš,Vojvode Mišića 50/I,71331,Niš-Mediana,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,СКУПШТИНА ГРАДА НИША,,100,55739,62739,61955,0,2209,51976,1350,6420,726,58,0,7000,100
20116803,JKP OBJEDINJENA NAPLATA NIŠ,Niš,Nade Tomić 7,71331,Niš-Mediana,6311,"Obrada podataka, hosting i sl.",srednje,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,102184,106919,106581,0,3186,91974,463,10958,337,1,0,4744,120
20192542,JKP PARKING SERVIS NIŠ,Niš,Trg Kralja Milana 9,71331,Niš-Mediana,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,GRAD NIŠ - SKUPŠTINA GRADA NIŠA,,100,144678,145207,104572,0,5206,77569,5233,16564,3857,36778,0,429,109
8137005,STANDARD,Ada,8. OKTOBAR 1,80012,Ada,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINE ADA,,100,127369,149152,140237,52937,15485,46066,7406,18343,4344,4571,0,22911,60
8681350,ADICA JP ADA,Ada,Maršala Tita 43,80012,Ada,9311,Delatnost sportskih objekata                                ,malo,Државни капитал,Lokalni nivo,0,14564,14523,13527,942,1730,7010,1066,2779,976,20,41,0,11
8681350,,,,80012,,,,,Друштвени капитал,Lokalni nivo,0,,,,,,,,,,,,,
8137838,UNIVERZAL,Alibunar,JNA 14,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,100,28625,28592,25759,1057,2964,14998,1296,5444,2115,718,30,0,23
8163685,USLUGA,Banatski Karlovac,Žarka Zrenjanina 5-7,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,0,29617,29078,28816,904,5635,15113,610,6554,250,12,485,0,23
8432350,BUNAR,Vladimirovac,Cara Lazara 76,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA VLADIMIROVAC,,0,,,,,,,,,,,,,
